2018/12/26 14:50:34.430 [D]  init logger succ
2018/12/26 15:02:07.334 [D]  init logger succ
2018/12/26 15:55:33.496 [D]  init logger succ
2018/12/26 15:55:34.249 [E]  init kafka failed ,err=kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 15:55:34.249 [E]  init kafka failed,err= kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 15:58:17.583 [D]  init logger succ
2018/12/26 15:58:18.335 [E]  init kafka failed ,err=kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 15:58:18.335 [E]  init kafka failed,err= kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 16:12:11.814 [D]  init logger succ
2018/12/26 16:12:11.829 [D]  initKafka succ
2018/12/26 16:12:11.856 [D]  init ES succ
2018/12/26 18:33:16.045 [D]  partition:1,offset:140,Key:,Value:2018/12/26 15:59:00.080 [D]  connect etcd succ
2018/12/26 18:33:16.046 [D]  partition:0,offset:134,Key:,Value:2018/12/26 15:59:00.080 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 18:33:16.053 [D]  partition:7,offset:122,Key:,Value:2018/12/26 01:36:30.513 [D]  begin watch key:/oldboy/backend/logagent/config/192.168.76.139
2018/12/26 18:33:16.059 [D]  partition:3,offset:121,Key:,Value:2018/12/26 16:01:52.658 [D]  connect etcd succ
2018/12/26 18:33:16.061 [D]  partition:4,offset:118,Key:,Value:2018/12/26 01:52:30.073 [D]  test for logger 6
2018/12/26 18:33:16.066 [D]  partition:5,offset:137,Key:,Value:2018/12/26 01:52:34.076 [D]  test for logger 10
2018/12/26 18:33:16.070 [D]  partition:6,offset:147,Key:,Value:2018/12/26 01:52:25.050 [D]  connect etcd succ
2018/12/26 18:33:16.075 [D]  partition:1,offset:141,Key:,Value:2018/12/26 15:59:00.080 [D]  initTailf success
2018/12/26 18:33:16.075 [D]  partition:0,offset:135,Key:,Value:2018/12/26 15:59:00.080 [D]  init etcd success
2018/12/26 18:33:16.080 [D]  partition:2,offset:152,Key:,Value:2018/12/26 01:36:30.510 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 18:33:16.094 [D]  partition:7,offset:123,Key:,Value:2018/12/26 01:38:05.037 [D]  test for logger 2
2018/12/26 18:33:16.241 [D]  partition:6,offset:148,Key:,Value:2018/12/26 01:52:25.053 [D]  resp from etcd:[key:"/oldboy/backend/logagent/config/192.168.76.139" create_revision:107 mod_revision:107 version:1 value:"[{\"logpath\":\"/home/alan8254402/go/src/LCS/logsForTest/logAgent.log\",\"topic\":\"nginx_log\"},{\"logpath\":\"../main/logs/nginx/err.log\",\"topic\":\"nginx_log_err2\"}]" ]
2018/12/26 18:33:16.265 [D]  partition:4,offset:119,Key:,Value:2018/12/26 01:52:41.081 [D]  test for logger 17
2018/12/26 18:33:16.265 [D]  partition:5,offset:138,Key:,Value:2018/12/26 01:52:37.078 [D]  test for logger 13
2018/12/26 18:33:16.266 [D]  partition:3,offset:122,Key:,Value:2018/12/26 16:20:13.637 [D]  resp from etcd:[key:"/oldboy/backend/logagent/config/192.168.76.139" create_revision:107 mod_revision:107 version:1 value:"[{\"logpath\":\"/home/alan8254402/go/src/LCS/logsForTest/logAgent.log\",\"topic\":\"nginx_log\"},{\"logpath\":\"../main/logs/nginx/err.log\",\"topic\":\"nginx_log_err2\"}]" ]
2018/12/26 18:33:16.288 [D]  partition:1,offset:142,Key:,Value:2018/12/26 16:01:52.658 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 18:33:16.310 [D]  partition:2,offset:153,Key:,Value:2018/12/26 01:36:30.510 [D]  connect etcd succ
2018/12/26 18:33:16.311 [D]  partition:7,offset:124,Key:,Value:2018/12/26 01:52:28.072 [D]  test for logger 4
2018/12/26 18:33:16.313 [D]  partition:0,offset:136,Key:,Value:2018/12/26 15:59:00.834 [E]  initKafka failed errkafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 18:33:16.333 [D]  partition:5,offset:139,Key:,Value:2018/12/26 01:52:49.088 [D]  test for logger 25
2018/12/26 18:33:16.407 [D]  partition:3,offset:123,Key:,Value:2018/12/26 16:20:13.638 [D]  begin watch key:/oldboy/backend/logagent/config/192.168.76.139
2018/12/26 18:33:16.428 [D]  partition:1,offset:143,Key:,Value:2018/12/26 16:11:34.070 [D]  begin watch key:/oldboy/backend/logagent/config/192.168.76.139
2018/12/26 18:33:16.444 [D]  partition:7,offset:125,Key:,Value:2018/12/26 01:52:29.073 [D]  test for logger 5
2018/12/26 18:33:16.445 [D]  partition:6,offset:149,Key:,Value:2018/12/26 01:52:35.077 [D]  test for logger 11
2018/12/26 18:33:16.451 [D]  partition:2,offset:154,Key:,Value:2018/12/26 01:38:06.038 [D]  test for logger 3
2018/12/26 18:33:16.452 [D]  partition:4,offset:120,Key:,Value:2018/12/26 01:52:52.091 [D]  test for logger 28
2018/12/26 18:33:16.468 [D]  partition:5,offset:140,Key:,Value:2018/12/26 15:59:00.834 [E]  init kafka produce failed ,err kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 18:33:16.471 [D]  partition:0,offset:137,Key:,Value:2018/12/26 16:20:13.552 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 18:33:16.483 [D]  partition:3,offset:124,Key:,Value:2018/12/26 16:20:15.645 [D]  test for logger 3
2018/12/26 18:33:16.510 [D]  partition:2,offset:155,Key:,Value:2018/12/26 01:52:25.066 [D]  begin watch key:/oldboy/backend/logagent/config/192.168.76.139
2018/12/26 18:33:16.511 [D]  partition:7,offset:126,Key:,Value:2018/12/26 01:52:36.078 [D]  test for logger 12
2018/12/26 18:33:16.511 [D]  partition:6,offset:150,Key:,Value:2018/12/26 01:52:43.083 [D]  test for logger 19
2018/12/26 18:33:16.512 [D]  partition:1,offset:144,Key:,Value:2018/12/26 16:20:18.646 [D]  test for logger 6
2018/12/26 18:33:16.524 [D]  partition:4,offset:121,Key:,Value:2018/12/26 16:01:53.411 [E]  init kafka produce failed ,err kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 18:33:16.525 [D]  partition:5,offset:141,Key:,Value:2018/12/26 16:01:52.658 [D]  init etcd success
2018/12/26 18:33:16.548 [D]  partition:2,offset:156,Key:,Value:2018/12/26 01:52:25.071 [D]  init all success
2018/12/26 18:33:16.552 [D]  partition:3,offset:125,Key:,Value:2018/12/26 16:20:21.648 [D]  test for logger 9
2018/12/26 18:33:16.554 [D]  partition:0,offset:138,Key:,Value:2018/12/26 16:20:13.637 [D]  log config is [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log} {../main/logs/nginx/err.log nginx_log_err2}]
2018/12/26 18:33:16.562 [D]  partition:6,offset:151,Key:,Value:2018/12/26 16:01:52.658 [E]  invalid config for log collect,conf:[]
2018/12/26 18:33:16.570 [D]  partition:1,offset:145,Key:,Value:2018/12/26 16:20:25.649 [D]  test for logger 13
2018/12/26 18:33:16.572 [D]  partition:5,offset:142,Key:,Value:2018/12/26 16:01:52.658 [D]  initTailf success
2018/12/26 18:33:16.572 [D]  partition:7,offset:127,Key:,Value:2018/12/26 01:52:40.081 [D]  test for logger 16
2018/12/26 18:33:16.577 [D]  partition:2,offset:157,Key:,Value:2018/12/26 01:52:44.084 [D]  test for logger 20
2018/12/26 18:33:16.587 [D]  partition:4,offset:122,Key:,Value:2018/12/26 16:11:34.070 [D]  initTailf success
2018/12/26 18:33:16.591 [D]  partition:3,offset:126,Key:,Value:2018/12/26 16:20:26.650 [D]  test for logger 14
2018/12/26 18:33:16.592 [D]  partition:0,offset:139,Key:,Value:2018/12/26 16:20:19.647 [D]  test for logger 7
2018/12/26 18:33:16.598 [D]  partition:6,offset:152,Key:,Value:2018/12/26 16:11:34.013 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 18:33:16.599 [D]  partition:1,offset:146,Key:,Value:2018/12/26 16:20:27.650 [D]  test for logger 15
2018/12/26 18:33:16.605 [D]  partition:7,offset:128,Key:,Value:2018/12/26 01:52:42.082 [D]  test for logger 18
2018/12/26 18:33:16.605 [D]  partition:5,offset:143,Key:,Value:2018/12/26 16:11:34.013 [D]  connect etcd succ
2018/12/26 18:33:16.615 [D]  partition:2,offset:158,Key:,Value:2018/12/26 01:52:47.086 [D]  test for logger 23
2018/12/26 18:33:16.616 [D]  partition:4,offset:123,Key:,Value:2018/12/26 16:11:34.101 [D]  init kafka success
2018/12/26 18:33:16.620 [D]  partition:0,offset:140,Key:,Value:2018/12/26 16:20:29.652 [D]  test for logger 17
2018/12/26 18:33:16.622 [D]  partition:3,offset:127,Key:,Value:2018/12/26 16:20:36.657 [D]  test for logger 24
2018/12/26 18:33:16.641 [D]  partition:6,offset:153,Key:,Value:2018/12/26 16:11:34.070 [D]  resp from etcd:[key:"/oldboy/backend/logagent/config/192.168.76.139" create_revision:107 mod_revision:107 version:1 value:"[{\"logpath\":\"/home/alan8254402/go/src/LCS/logsForTest/logAgent.log\",\"topic\":\"nginx_log\"},{\"logpath\":\"../main/logs/nginx/err.log\",\"topic\":\"nginx_log_err2\"}]" ]
2018/12/26 18:33:16.661 [D]  partition:1,offset:147,Key:,Value:2018/12/26 16:20:35.656 [D]  test for logger 23
2018/12/26 18:33:16.665 [D]  partition:7,offset:129,Key:,Value:2018/12/26 01:52:50.089 [D]  test for logger 26
2018/12/26 18:33:16.668 [D]  partition:5,offset:144,Key:,Value:2018/12/26 16:11:34.070 [D]  init etcd success
2018/12/26 18:33:16.682 [D]  partition:2,offset:159,Key:,Value:2018/12/26 01:52:48.087 [D]  test for logger 24
2018/12/26 18:33:16.684 [D]  partition:4,offset:124,Key:,Value:2018/12/26 16:20:13.639 [D]  init etcd success
2018/12/26 18:33:16.706 [D]  partition:0,offset:141,Key:,Value:2018/12/26 16:20:31.653 [D]  test for logger 19
2018/12/26 18:33:16.721 [D]  partition:3,offset:128,Key:,Value:2018/12/26 16:20:41.660 [D]  test for logger 29
2018/12/26 18:33:16.740 [D]  partition:5,offset:145,Key:,Value:2018/12/26 16:20:20.647 [D]  test for logger 8
2018/12/26 18:33:16.742 [D]  partition:1,offset:148,Key:,Value:2018/12/26 16:20:46.662 [D]  test for logger 34
2018/12/26 18:33:16.742 [D]  partition:6,offset:154,Key:,Value:2018/12/26 16:11:34.070 [D]  log config is [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log} {../main/logs/nginx/err.log nginx_log_err2}]
2018/12/26 18:33:16.753 [D]  partition:7,offset:130,Key:,Value:2018/12/26 16:20:13.553 [D]  connect etcd succ
2018/12/26 18:33:16.770 [D]  partition:2,offset:160,Key:,Value:2018/12/26 01:52:51.090 [D]  test for logger 27
2018/12/26 18:33:16.772 [D]  partition:4,offset:125,Key:,Value:2018/12/26 16:20:13.644 [D]  init kafka success
2018/12/26 18:33:16.785 [D]  partition:5,offset:146,Key:,Value:2018/12/26 16:20:23.648 [D]  test for logger 11
2018/12/26 18:33:16.791 [D]  partition:0,offset:142,Key:,Value:2018/12/26 16:20:33.654 [D]  test for logger 21
2018/12/26 18:33:16.792 [D]  partition:6,offset:155,Key:,Value:2018/12/26 16:11:34.101 [D]  init all success
2018/12/26 18:33:16.792 [D]  partition:3,offset:129,Key:,Value:2018/12/26 16:20:42.660 [D]  test for logger 30
2018/12/26 18:33:16.800 [D]  partition:1,offset:149,Key:,Value:2018/12/26 16:20:48.662 [D]  test for logger 36
2018/12/26 18:33:16.801 [D]  partition:7,offset:131,Key:,Value:2018/12/26 16:20:13.644 [D]  test for logger 1
2018/12/26 18:33:16.809 [D]  partition:2,offset:161,Key:,Value:2018/12/26 15:59:00.080 [E]  invalid config for log collect,conf:[]
2018/12/26 18:33:16.814 [D]  partition:4,offset:126,Key:,Value:2018/12/26 16:20:13.644 [D]  init all success
2018/12/26 18:33:16.817 [D]  partition:6,offset:156,Key:,Value:2018/12/26 16:20:13.639 [D]  initTailf success
2018/12/26 18:33:16.821 [D]  partition:5,offset:147,Key:,Value:2018/12/26 16:20:28.651 [D]  test for logger 16
2018/12/26 18:33:16.838 [D]  partition:3,offset:130,Key:,Value:2018/12/26 16:20:45.661 [D]  test for logger 33
2018/12/26 18:33:16.840 [D]  partition:0,offset:143,Key:,Value:2018/12/26 16:20:38.658 [D]  test for logger 26
2018/12/26 18:33:16.850 [D]  partition:2,offset:162,Key:,Value:2018/12/26 16:01:53.411 [E]  initKafka failed errkafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 18:33:16.851 [D]  partition:1,offset:150,Key:,Value:2018/12/26 16:20:54.665 [D]  test for logger 42
2018/12/26 18:33:16.852 [D]  partition:7,offset:132,Key:,Value:2018/12/26 16:20:24.649 [D]  test for logger 12
2018/12/26 18:33:16.866 [D]  partition:4,offset:127,Key:,Value:2018/12/26 16:20:14.645 [D]  test for logger 2
2018/12/26 18:33:16.867 [D]  partition:6,offset:157,Key:,Value:2018/12/26 16:20:22.648 [D]  test for logger 10
2018/12/26 18:33:16.884 [D]  partition:5,offset:148,Key:,Value:2018/12/26 16:20:34.655 [D]  test for logger 22
2018/12/26 18:33:16.884 [D]  partition:3,offset:131,Key:,Value:2018/12/26 16:20:49.663 [D]  test for logger 37
2018/12/26 18:33:16.893 [D]  partition:7,offset:133,Key:,Value:2018/12/26 16:20:30.652 [D]  test for logger 18
2018/12/26 18:33:16.893 [D]  partition:1,offset:151,Key:,Value:2018/12/26 16:20:56.666 [D]  test for logger 44
2018/12/26 18:33:16.894 [D]  partition:2,offset:163,Key:,Value:2018/12/26 16:20:16.646 [D]  test for logger 4
2018/12/26 18:33:16.898 [D]  partition:0,offset:144,Key:,Value:2018/12/26 16:20:51.663 [D]  test for logger 39
2018/12/26 18:33:16.899 [D]  partition:6,offset:158,Key:,Value:2018/12/26 16:20:47.662 [D]  test for logger 35
2018/12/26 18:33:16.900 [D]  partition:4,offset:128,Key:,Value:2018/12/26 16:20:39.659 [D]  test for logger 27
2018/12/26 18:33:16.919 [D]  partition:5,offset:149,Key:,Value:2018/12/26 16:21:29.683 [D]  test for logger 77
2018/12/26 18:33:16.920 [D]  partition:3,offset:132,Key:,Value:2018/12/26 16:20:50.663 [D]  test for logger 38
2018/12/26 18:33:16.929 [D]  partition:2,offset:164,Key:,Value:2018/12/26 16:20:17.646 [D]  test for logger 5
2018/12/26 18:33:16.931 [D]  partition:1,offset:152,Key:,Value:2018/12/26 16:20:57.666 [D]  test for logger 45
2018/12/26 18:33:16.938 [D]  partition:0,offset:145,Key:,Value:2018/12/26 16:20:55.665 [D]  test for logger 43
2018/12/26 18:33:16.938 [D]  partition:7,offset:134,Key:,Value:2018/12/26 16:20:32.654 [D]  test for logger 20
2018/12/26 18:33:16.942 [D]  partition:6,offset:159,Key:,Value:2018/12/26 16:20:58.667 [D]  test for logger 46
2018/12/26 18:33:16.942 [D]  partition:4,offset:129,Key:,Value:2018/12/26 16:20:52.664 [D]  test for logger 40
2018/12/26 18:33:16.959 [D]  partition:5,offset:150,Key:,Value:2018/12/26 16:21:38.689 [D]  test for logger 86
2018/12/26 18:33:16.971 [D]  partition:2,offset:165,Key:,Value:2018/12/26 16:20:44.661 [D]  test for logger 32
2018/12/26 18:33:16.971 [D]  partition:3,offset:133,Key:,Value:2018/12/26 16:20:53.664 [D]  test for logger 41
2018/12/26 18:33:16.976 [D]  partition:1,offset:153,Key:,Value:2018/12/26 16:20:59.668 [D]  test for logger 47
2018/12/26 18:33:16.978 [D]  partition:0,offset:146,Key:,Value:2018/12/26 16:21:00.668 [D]  test for logger 48
2018/12/26 18:33:16.989 [D]  partition:7,offset:135,Key:,Value:2018/12/26 16:20:37.657 [D]  test for logger 25
2018/12/26 18:33:16.990 [D]  partition:4,offset:130,Key:,Value:2018/12/26 16:21:02.669 [D]  test for logger 50
2018/12/26 18:33:16.996 [D]  partition:5,offset:151,Key:,Value:2018/12/26 16:21:51.696 [D]  test for logger 99
2018/12/26 18:33:16.997 [D]  partition:6,offset:160,Key:,Value:2018/12/26 16:21:06.671 [D]  test for logger 54
2018/12/26 18:33:17.005 [D]  partition:3,offset:134,Key:,Value:2018/12/26 16:21:01.669 [D]  test for logger 49
2018/12/26 18:33:17.005 [D]  partition:2,offset:166,Key:,Value:2018/12/26 16:21:08.673 [D]  test for logger 56
2018/12/26 18:33:17.013 [D]  partition:1,offset:154,Key:,Value:2018/12/26 16:21:05.671 [D]  test for logger 53
2018/12/26 18:33:17.018 [D]  partition:4,offset:131,Key:,Value:2018/12/26 16:21:14.676 [D]  test for logger 62
2018/12/26 18:33:17.023 [D]  partition:0,offset:147,Key:,Value:2018/12/26 16:21:04.670 [D]  test for logger 52
2018/12/26 18:33:17.025 [D]  partition:7,offset:136,Key:,Value:2018/12/26 16:20:40.660 [D]  test for logger 28
2018/12/26 18:33:17.039 [D]  partition:5,offset:152,Key:,Value:2018/12/26 16:22:08.706 [D]  test for logger 116
2018/12/26 18:33:17.040 [D]  partition:6,offset:161,Key:,Value:2018/12/26 16:21:09.673 [D]  test for logger 57
2018/12/26 18:33:17.055 [D]  partition:2,offset:167,Key:,Value:2018/12/26 16:21:22.679 [D]  test for logger 70
2018/12/26 18:33:17.055 [D]  partition:3,offset:135,Key:,Value:2018/12/26 16:21:03.670 [D]  test for logger 51
2018/12/26 18:33:17.064 [D]  partition:4,offset:132,Key:,Value:2018/12/26 16:21:18.677 [D]  test for logger 66
2018/12/26 18:33:17.064 [D]  partition:1,offset:155,Key:,Value:2018/12/26 16:21:13.675 [D]  test for logger 61
2018/12/26 18:33:17.070 [D]  partition:0,offset:148,Key:,Value:2018/12/26 16:21:21.679 [D]  test for logger 69
2018/12/26 18:33:17.074 [D]  partition:5,offset:153,Key:,Value:2018/12/26 16:22:10.707 [D]  test for logger 118
2018/12/26 18:33:17.078 [D]  partition:7,offset:137,Key:,Value:2018/12/26 16:20:43.661 [D]  test for logger 31
2018/12/26 18:33:17.084 [D]  partition:3,offset:136,Key:,Value:2018/12/26 16:21:30.684 [D]  test for logger 78
2018/12/26 18:33:17.089 [D]  partition:6,offset:162,Key:,Value:2018/12/26 16:21:10.674 [D]  test for logger 58
2018/12/26 18:33:17.089 [D]  partition:2,offset:168,Key:,Value:2018/12/26 16:21:47.694 [D]  test for logger 95
2018/12/26 18:33:17.094 [D]  partition:4,offset:133,Key:,Value:2018/12/26 16:21:20.678 [D]  test for logger 68
2018/12/26 18:33:17.095 [D]  partition:1,offset:156,Key:,Value:2018/12/26 16:21:43.692 [D]  test for logger 91
2018/12/26 18:33:17.104 [D]  partition:5,offset:154,Key:,Value:2018/12/26 16:22:11.707 [D]  test for logger 119
2018/12/26 18:33:17.106 [D]  partition:0,offset:149,Key:,Value:2018/12/26 16:21:26.682 [D]  test for logger 74
2018/12/26 18:33:17.111 [D]  partition:7,offset:138,Key:,Value:2018/12/26 16:21:07.672 [D]  test for logger 55
2018/12/26 18:33:17.113 [D]  partition:3,offset:137,Key:,Value:2018/12/26 16:21:39.690 [D]  test for logger 87
2018/12/26 18:33:17.115 [D]  partition:6,offset:163,Key:,Value:2018/12/26 16:21:11.674 [D]  test for logger 59
2018/12/26 18:33:17.115 [D]  partition:2,offset:169,Key:,Value:2018/12/26 16:21:52.696 [D]  test for logger 100
2018/12/26 18:33:17.121 [D]  partition:4,offset:134,Key:,Value:2018/12/26 16:21:25.680 [D]  test for logger 73
2018/12/26 18:33:17.123 [D]  partition:0,offset:150,Key:,Value:2018/12/26 16:21:28.682 [D]  test for logger 76
2018/12/26 18:33:17.125 [D]  partition:7,offset:139,Key:,Value:2018/12/26 16:21:12.675 [D]  test for logger 60
2018/12/26 18:33:17.130 [D]  partition:5,offset:155,Key:,Value:2018/12/26 16:22:17.711 [D]  test for logger 125
2018/12/26 18:33:17.132 [D]  partition:1,offset:157,Key:,Value:2018/12/26 16:21:44.693 [D]  test for logger 92
2018/12/26 18:33:17.133 [D]  partition:3,offset:138,Key:,Value:2018/12/26 16:21:42.692 [D]  test for logger 90
2018/12/26 18:33:17.142 [D]  partition:6,offset:164,Key:,Value:2018/12/26 16:21:15.676 [D]  test for logger 63
2018/12/26 18:33:17.142 [D]  partition:2,offset:170,Key:,Value:2018/12/26 16:21:53.697 [D]  test for logger 101
2018/12/26 18:33:17.144 [D]  partition:0,offset:151,Key:,Value:2018/12/26 16:21:57.699 [D]  test for logger 105
2018/12/26 18:33:17.162 [D]  partition:7,offset:140,Key:,Value:2018/12/26 16:21:16.677 [D]  test for logger 64
2018/12/26 18:33:17.166 [D]  partition:4,offset:135,Key:,Value:2018/12/26 16:21:27.682 [D]  test for logger 75
2018/12/26 18:33:17.168 [D]  partition:3,offset:139,Key:,Value:2018/12/26 16:22:01.702 [D]  test for logger 109
2018/12/26 18:33:17.173 [D]  partition:1,offset:158,Key:,Value:2018/12/26 16:21:45.693 [D]  test for logger 93
2018/12/26 18:33:17.173 [D]  partition:5,offset:156,Key:,Value:2018/12/26 16:22:23.714 [D]  test for logger 131
2018/12/26 18:33:17.175 [D]  partition:6,offset:165,Key:,Value:2018/12/26 16:21:17.677 [D]  test for logger 65
2018/12/26 18:33:17.181 [D]  partition:2,offset:171,Key:,Value:2018/12/26 16:21:56.699 [D]  test for logger 104
2018/12/26 18:33:17.182 [D]  partition:7,offset:141,Key:,Value:2018/12/26 16:21:19.678 [D]  test for logger 67
2018/12/26 18:33:17.200 [D]  partition:4,offset:136,Key:,Value:2018/12/26 16:21:36.688 [D]  test for logger 84
2018/12/26 18:33:17.201 [D]  partition:0,offset:152,Key:,Value:2018/12/26 16:21:59.700 [D]  test for logger 107
2018/12/26 18:33:17.202 [D]  partition:3,offset:140,Key:,Value:2018/12/26 16:22:03.703 [D]  test for logger 111
2018/12/26 18:33:17.212 [D]  partition:2,offset:172,Key:,Value:2018/12/26 16:22:40.725 [D]  test for logger 148
2018/12/26 18:33:17.215 [D]  partition:1,offset:159,Key:,Value:2018/12/26 16:21:50.695 [D]  test for logger 98
2018/12/26 18:33:17.216 [D]  partition:5,offset:157,Key:,Value:2018/12/26 16:22:34.721 [D]  test for logger 142
2018/12/26 18:33:17.217 [D]  partition:6,offset:166,Key:,Value:2018/12/26 16:21:31.685 [D]  test for logger 79
2018/12/26 18:33:17.222 [D]  partition:7,offset:142,Key:,Value:2018/12/26 16:21:23.679 [D]  test for logger 71
2018/12/26 18:33:17.223 [D]  partition:4,offset:137,Key:,Value:2018/12/26 16:21:37.689 [D]  test for logger 85
2018/12/26 18:33:17.284 [D]  partition:0,offset:153,Key:,Value:2018/12/26 16:22:02.702 [D]  test for logger 110
2018/12/26 18:33:17.286 [D]  partition:3,offset:141,Key:,Value:2018/12/26 16:22:09.706 [D]  test for logger 117
2018/12/26 18:33:17.290 [D]  partition:2,offset:173,Key:,Value:2018/12/26 16:22:54.732 [D]  test for logger 162
2018/12/26 18:33:17.313 [D]  partition:5,offset:158,Key:,Value:2018/12/26 16:22:46.727 [D]  test for logger 154
2018/12/26 18:33:17.314 [D]  partition:1,offset:160,Key:,Value:2018/12/26 16:21:55.699 [D]  test for logger 103
2018/12/26 18:33:17.316 [D]  partition:6,offset:167,Key:,Value:2018/12/26 16:21:32.686 [D]  test for logger 80
2018/12/26 18:33:17.318 [D]  partition:7,offset:143,Key:,Value:2018/12/26 16:21:24.680 [D]  test for logger 72
2018/12/26 18:33:17.330 [D]  partition:4,offset:138,Key:,Value:2018/12/26 16:21:48.695 [D]  test for logger 96
2018/12/26 18:33:17.331 [D]  partition:0,offset:154,Key:,Value:2018/12/26 16:22:06.705 [D]  test for logger 114
2018/12/26 18:33:17.338 [D]  partition:3,offset:142,Key:,Value:2018/12/26 16:22:14.709 [D]  test for logger 122
2018/12/26 18:33:17.339 [D]  partition:2,offset:174,Key:,Value:2018/12/26 16:23:05.739 [D]  test for logger 173
2018/12/26 18:33:17.348 [D]  partition:6,offset:168,Key:,Value:2018/12/26 16:21:33.686 [D]  test for logger 81
2018/12/26 18:33:17.349 [D]  partition:5,offset:159,Key:,Value:2018/12/26 16:22:51.731 [D]  test for logger 159
2018/12/26 18:33:17.350 [D]  partition:1,offset:161,Key:,Value:2018/12/26 16:21:58.700 [D]  test for logger 106
2018/12/26 18:33:17.355 [D]  partition:7,offset:144,Key:,Value:2018/12/26 16:21:34.687 [D]  test for logger 82
2018/12/26 18:33:17.355 [D]  partition:4,offset:139,Key:,Value:2018/12/26 16:21:49.695 [D]  test for logger 97
2018/12/26 18:33:17.360 [D]  partition:3,offset:143,Key:,Value:2018/12/26 16:22:18.711 [D]  test for logger 126
2018/12/26 18:33:17.360 [D]  partition:0,offset:155,Key:,Value:2018/12/26 16:22:07.706 [D]  test for logger 115
2018/12/26 18:33:17.366 [D]  partition:6,offset:169,Key:,Value:2018/12/26 16:21:40.691 [D]  test for logger 88
2018/12/26 18:33:17.367 [D]  partition:2,offset:175,Key:,Value:2018/12/26 16:23:09.740 [D]  test for logger 177
2018/12/26 18:33:17.371 [D]  partition:5,offset:160,Key:,Value:2018/12/26 16:22:59.734 [D]  test for logger 167
2018/12/26 18:33:17.372 [D]  partition:1,offset:162,Key:,Value:2018/12/26 16:22:00.701 [D]  test for logger 108
2018/12/26 18:33:17.375 [D]  partition:4,offset:140,Key:,Value:2018/12/26 16:22:15.710 [D]  test for logger 123
2018/12/26 18:33:17.375 [D]  partition:7,offset:145,Key:,Value:2018/12/26 16:21:35.688 [D]  test for logger 83
2018/12/26 18:33:17.380 [D]  partition:3,offset:144,Key:,Value:2018/12/26 16:22:21.712 [D]  test for logger 129
2018/12/26 18:33:17.381 [D]  partition:0,offset:156,Key:,Value:2018/12/26 16:22:20.712 [D]  test for logger 128
2018/12/26 18:33:17.389 [D]  partition:6,offset:170,Key:,Value:2018/12/26 16:21:41.691 [D]  test for logger 89
2018/12/26 18:33:17.390 [D]  partition:2,offset:176,Key:,Value:2018/12/26 16:23:11.741 [D]  test for logger 179
2018/12/26 18:33:17.394 [D]  partition:1,offset:163,Key:,Value:2018/12/26 16:22:04.704 [D]  test for logger 112
2018/12/26 18:33:17.395 [D]  partition:5,offset:161,Key:,Value:2018/12/26 16:23:03.737 [D]  test for logger 171
2018/12/26 18:33:17.406 [D]  partition:4,offset:141,Key:,Value:2018/12/26 16:22:22.713 [D]  test for logger 130
2018/12/26 18:33:17.408 [D]  partition:7,offset:146,Key:,Value:2018/12/26 16:21:46.694 [D]  test for logger 94
2018/12/26 18:33:17.413 [D]  partition:0,offset:157,Key:,Value:2018/12/26 16:22:26.717 [D]  test for logger 134
2018/12/26 18:33:17.416 [D]  partition:3,offset:145,Key:,Value:2018/12/26 16:22:32.720 [D]  test for logger 140
